date,global_avg,NH_winner,MA_winner,NH_Zone_2_low,NH_Zone_6_low,MA_Zone_9_low,full_data
2026-05-12 23:30,4.702,ONLINE FUEL CO,128 OIL,4.429,4.47,3.89,"[{""name"": ""EATON OIL CO."", ""price"": 4.499, ""link"": ""https://www.newenglandoil.com/massachusetts/phones.asp?zone=9&ID=7"", ""zone"": ""MA_Zone_9"", ""state"": ""MA""}, {""name"": ""DIRECT FUEL"", ""price"": 4.6, ""link"": ""http://www.directfuel.net"", ""zone"": ""MA_Zone_9"", ""state"": ""MA""}, {""name"": ""FIREMANS FUEL"", ""price"": 4.69, ""link"": ""http://www.firemansfuel.com"", ""zone"": ""MA_Zone_9"", ""state"": ""MA""}, {""name"": ""YNOT OIL"", ""price"": 4.95, ""link"": ""https://www.myeasyoil.com/neo/"", ""zone"": ""MA_Zone_9"", ""state"": ""MA""}, {""name"": ""COD OIL"", ""price"": 5.489, ""link"": ""http://www.codoil.com/"", ""zone"": ""MA_Zone_9"", ""state"": ""MA""}, {""name"": ""MY EASY OIL"", ""price"": 4.59, ""link"": ""https://www.myeasyoil.com/neo/"", ""zone"": ""MA_Zone_9"", ""state"": ""MA""}, {""name"": ""NORTHEAST OIL DELIVERY"", ""price"": 4.35, ""link"": ""https://www.northeastoildelivery.com/"", ""zone"": ""MA_Zone_9"", ""state"": ""MA""}, {""name"": ""128 OIL"", ""price"": 3.89, ""link"": ""https://www.newenglandoil.com/massachusetts/phones.asp?zone=9&ID=46&a=MA1"", ""zone"": ""MA_Zone_9"", ""state"": ""MA""}, {""name"": ""ATLANTIC OIL"", ""price"": 4.75, ""link"": ""https://atlanticoil.net"", ""zone"": ""MA_Zone_9"", ""state"": ""MA""}, {""name"": ""BROCO ENERGY"", ""price"": 4.999, ""link"": ""https://www.brocoenergy.com"", ""zone"": ""MA_Zone_9"", ""state"": ""MA""}, {""name"": ""EDGEMONT OIL LLC"", ""price"": 4.95, ""link"": ""https://www.edgemontoilma.com/"", ""zone"": ""MA_Zone_9"", ""state"": ""MA""}, {""name"": ""SENIOR CITIZENS HEATING OIL"", ""price"": 4.59, ""link"": ""https://www.newenglandoil.com/massachusetts/phones.asp?zone=9&ID=87"", ""zone"": ""MA_Zone_9"", ""state"": ""MA""}, {""name"": ""ADMIRAL OIL COMPANY"", ""price"": 4.74, ""link"": ""https://www.newenglandoil.com/massachusetts/phones.asp?zone=9&ID=32"", ""zone"": ""MA_Zone_9"", ""state"": ""MA""}, {""name"": ""SPARTAN OIL"", ""price"": 4.69, ""link"": ""http://www.spartanoilsalem.com/"", ""zone"": ""MA_Zone_9"", ""state"": ""MA""}, {""name"": ""MARCHETTI COMMERCIAL FUELS INC."", ""price"": 4.359, ""link"": ""https://mcfuels.us"", ""zone"": ""MA_Zone_9"", ""state"": ""MA""}, {""name"": ""BIRARELLI OIL CO"", ""price"": 4.35, ""link"": ""https://www.birarellioilco.com/"", ""zone"": ""MA_Zone_9"", ""state"": ""MA""}, {""name"": ""KATIES DISCOUNT OIL"", ""price"": 4.49, ""link"": ""https://www.katiesdiscountoil.com"", ""zone"": ""MA_Zone_9"", ""state"": ""MA""}, {""name"": ""SAVINO & SONS OIL"", ""price"": 4.69, ""link"": ""http://www.anthonysoil.com"", ""zone"": ""MA_Zone_9"", ""state"": ""MA""}, {""name"": ""NEIGHBORS OIL"", ""price"": 4.999, ""link"": ""http://www.neighborsoil.com"", ""zone"": ""NH_Zone_2"", ""state"": ""NH""}, {""name"": ""FIELDINGS OIL & PROPANE"", ""price"": 4.899, ""link"": ""http://www.fieldingsoil.com"", ""zone"": ""NH_Zone_2"", ""state"": ""NH""}, {""name"": ""GRANITE STATE OIL"", ""price"": 4.799, ""link"": ""http://www.granitestateoil.com"", ""zone"": ""NH_Zone_2"", ""state"": ""NH""}, {""name"": ""QUALITY FUELS LLC"", ""price"": 4.999, ""link"": ""http://www.myqualityfuels.com"", ""zone"": ""NH_Zone_2"", ""state"": ""NH""}, {""name"": ""NIBROC OIL"", ""price"": 4.899, ""link"": ""http://www.nibrocoil.com"", ""zone"": ""NH_Zone_2"", ""state"": ""NH""}, {""name"": ""RC NIGHELLI HEATING SERVICES, LLC"", ""price"": 4.899, ""link"": ""https://www.rcnheating.com/"", ""zone"": ""NH_Zone_2"", ""state"": ""NH""}, {""name"": ""CN BROWN ENERGY"", ""price"": 5.499, ""link"": ""https://cnbrownenergy.com/"", ""zone"": ""NH_Zone_2"", ""state"": ""NH""}, {""name"": ""WELCH OIL"", ""price"": 4.899, ""link"": ""http://www.welchheatingoil.com"", ""zone"": ""NH_Zone_2"", ""state"": ""NH""}, {""name"": ""CARDINAL & GLIDDEN OIL CO., INC."", ""price"": 4.799, ""link"": ""https://www.cardinalglidden.com"", ""zone"": ""NH_Zone_2"", ""state"": ""NH""}, {""name"": ""ATLANTIC OIL"", ""price"": 4.75, ""link"": ""https://atlanticoil.net"", ""zone"": ""NH_Zone_2"", ""state"": ""NH""}, {""name"": ""REED FAMILY ENERGY"", ""price"": 4.699, ""link"": ""https://reedfamilyenergy.com"", ""zone"": ""NH_Zone_2"", ""state"": ""NH""}, {""name"": ""LEOS FUEL"", ""price"": 4.599, ""link"": ""http://www.leosfuelnh.com/"", ""zone"": ""NH_Zone_2"", ""state"": ""NH""}, {""name"": ""BROCO ENERGY"", ""price"": 4.999, ""link"": ""https://www.brocoenergy.com"", ""zone"": ""NH_Zone_2"", ""state"": ""NH""}, {""name"": ""603 OIL CO."", ""price"": 4.79, ""link"": ""http://www.603oil.com"", ""zone"": ""NH_Zone_2"", ""state"": ""NH""}, {""name"": ""ONLINE FUEL CO"", ""price"": 4.429, ""link"": ""https://onlinefuel.net"", ""zone"": ""NH_Zone_2"", ""state"": ""NH""}, {""name"": ""LIBRA FUELS"", ""price"": 4.58, ""link"": ""https://librafuels.com/"", ""zone"": ""NH_Zone_2"", ""state"": ""NH""}, {""name"": ""MY EASY OIL"", ""price"": 4.59, ""link"": ""https://www.myeasyoil.com/neo/"", ""zone"": ""NH_Zone_2"", ""state"": ""NH""}, {""name"": ""WICKED WARM"", ""price"": 4.429, ""link"": ""https://wickedwarm.com/"", ""zone"": ""NH_Zone_2"", ""state"": ""NH""}, {""name"": ""DEKES FUEL, LLC"", ""price"": 4.499, ""link"": ""https://dekesfuel.com"", ""zone"": ""NH_Zone_2"", ""state"": ""NH""}, {""name"": ""LOCAL PRIDE HEATING OIL"", ""price"": 4.899, ""link"": ""https://localpridenh.com/"", ""zone"": ""NH_Zone_2"", ""state"": ""NH""}, {""name"": ""FLAGSHIP FUEL"", ""price"": 4.429, ""link"": ""https://flagshipfuelco.com/"", ""zone"": ""NH_Zone_2"", ""state"": ""NH""}, {""name"": ""DISCOUNT ENERGY"", ""price"": 4.899, ""link"": ""https://www.discountenergy.org"", ""zone"": ""NH_Zone_2"", ""state"": ""NH""}, {""name"": ""HEBERT FUEL CO"", ""price"": 4.899, ""link"": ""http://www.hebertfuel.com"", ""zone"": ""NH_Zone_6"", ""state"": ""NH""}, {""name"": ""NASHUA FUEL"", ""price"": 4.499, ""link"": ""http://www.nashuafuel.com"", ""zone"": ""NH_Zone_6"", ""state"": ""NH""}, {""name"": ""COUNTY ENERGY"", ""price"": 4.489, ""link"": ""http://www.countyenergyproducts.com"", ""zone"": ""NH_Zone_6"", ""state"": ""NH""}, {""name"": ""MY EASY OIL"", ""price"": 4.59, ""link"": ""https://www.myeasyoil.com/neo/"", ""zone"": ""NH_Zone_6"", ""state"": ""NH""}, {""name"": ""FUEL NRG"", ""price"": 4.499, ""link"": ""https://www.fuelnrg.co"", ""zone"": ""NH_Zone_6"", ""state"": ""NH""}, {""name"": ""SOUTHERN NEW HAMPSHIRE ENERGY"", ""price"": 4.47, ""link"": ""https://snhenergy.com"", ""zone"": ""NH_Zone_6"", ""state"": ""NH""}, {""name"": ""DEEP DISCOUNT OIL"", ""price"": 4.6, ""link"": ""https://www.deepdiscountoil.com/"", ""zone"": ""NH_Zone_6"", ""state"": ""NH""}]"
2026-05-14 04:35,4.727,ONLINE FUEL CO,128 OIL,4.429,4.47,3.89,"[{""name"": ""EATON OIL CO."", ""price"": 4.499, ""link"": ""https://www.newenglandoil.com/massachusetts/phones.asp?zone=9&ID=7"", ""zone"": ""MA_Zone_9"", ""state"": ""MA""}, {""name"": ""DIRECT FUEL"", ""price"": 4.6, ""link"": ""http://www.directfuel.net"", ""zone"": ""MA_Zone_9"", ""state"": ""MA""}, {""name"": ""FIREMANS FUEL"", ""price"": 4.69, ""link"": ""http://www.firemansfuel.com"", ""zone"": ""MA_Zone_9"", ""state"": ""MA""}, {""name"": ""YNOT OIL"", ""price"": 4.95, ""link"": ""https://www.myeasyoil.com/neo/"", ""zone"": ""MA_Zone_9"", ""state"": ""MA""}, {""name"": ""COD OIL"", ""price"": 5.299, ""link"": ""http://www.codoil.com/"", ""zone"": ""MA_Zone_9"", ""state"": ""MA""}, {""name"": ""MY EASY OIL"", ""price"": 4.99, ""link"": ""https://www.myeasyoil.com/neo/"", ""zone"": ""MA_Zone_9"", ""state"": ""MA""}, {""name"": ""NORTHEAST OIL DELIVERY"", ""price"": 4.35, ""link"": ""https://www.northeastoildelivery.com/"", ""zone"": ""MA_Zone_9"", ""state"": ""MA""}, {""name"": ""128 OIL"", ""price"": 3.89, ""link"": ""https://www.newenglandoil.com/massachusetts/phones.asp?zone=9&ID=46&a=MA1"", ""zone"": ""MA_Zone_9"", ""state"": ""MA""}, {""name"": ""ATLANTIC OIL"", ""price"": 4.75, ""link"": ""https://atlanticoil.net"", ""zone"": ""MA_Zone_9"", ""state"": ""MA""}, {""name"": ""BROCO ENERGY"", ""price"": 4.999, ""link"": ""https://www.brocoenergy.com"", ""zone"": ""MA_Zone_9"", ""state"": ""MA""}, {""name"": ""EDGEMONT OIL LLC"", ""price"": 4.95, ""link"": ""https://www.edgemontoilma.com/"", ""zone"": ""MA_Zone_9"", ""state"": ""MA""}, {""name"": ""SENIOR CITIZENS HEATING OIL"", ""price"": 4.59, ""link"": ""https://www.newenglandoil.com/massachusetts/phones.asp?zone=9&ID=87"", ""zone"": ""MA_Zone_9"", ""state"": ""MA""}, {""name"": ""ADMIRAL OIL COMPANY"", ""price"": 4.74, ""link"": ""https://www.newenglandoil.com/massachusetts/phones.asp?zone=9&ID=32"", ""zone"": ""MA_Zone_9"", ""state"": ""MA""}, {""name"": ""SPARTAN OIL"", ""price"": 4.69, ""link"": ""http://www.spartanoilsalem.com/"", ""zone"": ""MA_Zone_9"", ""state"": ""MA""}, {""name"": ""MARCHETTI COMMERCIAL FUELS INC."", ""price"": 4.359, ""link"": ""https://mcfuels.us"", ""zone"": ""MA_Zone_9"", ""state"": ""MA""}, {""name"": ""BIRARELLI OIL CO"", ""price"": 4.35, ""link"": ""https://www.birarellioilco.com/"", ""zone"": ""MA_Zone_9"", ""state"": ""MA""}, {""name"": ""KATIES DISCOUNT OIL"", ""price"": 4.49, ""link"": ""https://www.katiesdiscountoil.com"", ""zone"": ""MA_Zone_9"", ""state"": ""MA""}, {""name"": ""SAVINO & SONS OIL"", ""price"": 4.69, ""link"": ""http://www.anthonysoil.com"", ""zone"": ""MA_Zone_9"", ""state"": ""MA""}, {""name"": ""NEIGHBORS OIL"", ""price"": 4.999, ""link"": ""http://www.neighborsoil.com"", ""zone"": ""NH_Zone_2"", ""state"": ""NH""}, {""name"": ""FIELDINGS OIL & PROPANE"", ""price"": 4.899, ""link"": ""http://www.fieldingsoil.com"", ""zone"": ""NH_Zone_2"", ""state"": ""NH""}, {""name"": ""GRANITE STATE OIL"", ""price"": 4.799, ""link"": ""http://www.granitestateoil.com"", ""zone"": ""NH_Zone_2"", ""state"": ""NH""}, {""name"": ""QUALITY FUELS LLC"", ""price"": 4.999, ""link"": ""http://www.myqualityfuels.com"", ""zone"": ""NH_Zone_2"", ""state"": ""NH""}, {""name"": ""NIBROC OIL"", ""price"": 4.899, ""link"": ""http://www.nibrocoil.com"", ""zone"": ""NH_Zone_2"", ""state"": ""NH""}, {""name"": ""RC NIGHELLI HEATING SERVICES, LLC"", ""price"": 4.899, ""link"": ""https://www.rcnheating.com/"", ""zone"": ""NH_Zone_2"", ""state"": ""NH""}, {""name"": ""CN BROWN ENERGY"", ""price"": 4.899, ""link"": ""https://cnbrownenergy.com/"", ""zone"": ""NH_Zone_2"", ""state"": ""NH""}, {""name"": ""WELCH OIL"", ""price"": 4.899, ""link"": ""http://www.welchheatingoil.com"", ""zone"": ""NH_Zone_2"", ""state"": ""NH""}, {""name"": ""CARDINAL & GLIDDEN OIL CO., INC."", ""price"": 4.899, ""link"": ""https://www.cardinalglidden.com"", ""zone"": ""NH_Zone_2"", ""state"": ""NH""}, {""name"": ""ATLANTIC OIL"", ""price"": 4.75, ""link"": ""https://atlanticoil.net"", ""zone"": ""NH_Zone_2"", ""state"": ""NH""}, {""name"": ""REED FAMILY ENERGY"", ""price"": 4.699, ""link"": ""https://reedfamilyenergy.com"", ""zone"": ""NH_Zone_2"", ""state"": ""NH""}, {""name"": ""LEOS FUEL"", ""price"": 4.599, ""link"": ""http://www.leosfuelnh.com/"", ""zone"": ""NH_Zone_2"", ""state"": ""NH""}, {""name"": ""BROCO ENERGY"", ""price"": 4.999, ""link"": ""https://www.brocoenergy.com"", ""zone"": ""NH_Zone_2"", ""state"": ""NH""}, {""name"": ""603 OIL CO."", ""price"": 4.79, ""link"": ""http://www.603oil.com"", ""zone"": ""NH_Zone_2"", ""state"": ""NH""}, {""name"": ""ONLINE FUEL CO"", ""price"": 4.429, ""link"": ""https://onlinefuel.net"", ""zone"": ""NH_Zone_2"", ""state"": ""NH""}, {""name"": ""LIBRA FUELS"", ""price"": 4.58, ""link"": ""https://librafuels.com/"", ""zone"": ""NH_Zone_2"", ""state"": ""NH""}, {""name"": ""MY EASY OIL"", ""price"": 4.99, ""link"": ""https://www.myeasyoil.com/neo/"", ""zone"": ""NH_Zone_2"", ""state"": ""NH""}, {""name"": ""WICKED WARM"", ""price"": 4.429, ""link"": ""https://wickedwarm.com/"", ""zone"": ""NH_Zone_2"", ""state"": ""NH""}, {""name"": ""DEKES FUEL, LLC"", ""price"": 4.549, ""link"": ""https://dekesfuel.com"", ""zone"": ""NH_Zone_2"", ""state"": ""NH""}, {""name"": ""LOCAL PRIDE HEATING OIL"", ""price"": 4.899, ""link"": ""https://localpridenh.com/"", ""zone"": ""NH_Zone_2"", ""state"": ""NH""}, {""name"": ""FLAGSHIP FUEL"", ""price"": 4.429, ""link"": ""https://flagshipfuelco.com/"", ""zone"": ""NH_Zone_2"", ""state"": ""NH""}, {""name"": ""DISCOUNT ENERGY"", ""price"": 4.899, ""link"": ""https://www.discountenergy.org"", ""zone"": ""NH_Zone_2"", ""state"": ""NH""}, {""name"": ""HEBERT FUEL CO"", ""price"": 4.899, ""link"": ""http://www.hebertfuel.com"", ""zone"": ""NH_Zone_6"", ""state"": ""NH""}, {""name"": ""NASHUA FUEL"", ""price"": 4.799, ""link"": ""http://www.nashuafuel.com"", ""zone"": ""NH_Zone_6"", ""state"": ""NH""}, {""name"": ""COUNTY ENERGY"", ""price"": 4.689, ""link"": ""http://www.countyenergyproducts.com"", ""zone"": ""NH_Zone_6"", ""state"": ""NH""}, {""name"": ""MY EASY OIL"", ""price"": 4.99, ""link"": ""https://www.myeasyoil.com/neo/"", ""zone"": ""NH_Zone_6"", ""state"": ""NH""}, {""name"": ""FUEL NRG"", ""price"": 4.599, ""link"": ""https://www.fuelnrg.co"", ""zone"": ""NH_Zone_6"", ""state"": ""NH""}, {""name"": ""SOUTHERN NEW HAMPSHIRE ENERGY"", ""price"": 4.47, ""link"": ""https://snhenergy.com"", ""zone"": ""NH_Zone_6"", ""state"": ""NH""}, {""name"": ""DEEP DISCOUNT OIL"", ""price"": 4.6, ""link"": ""https://www.deepdiscountoil.com/"", ""zone"": ""NH_Zone_6"", ""state"": ""NH""}]"
2026-05-14 15:12,4.721,FLAGSHIP FUEL,128 OIL,4.38,4.47,3.89,"[{""name"": ""EATON OIL CO."", ""price"": 4.499, ""link"": ""https://www.newenglandoil.com/massachusetts/phones.asp?zone=9&ID=7"", ""zone"": ""MA_Zone_9"", ""state"": ""MA""}, {""name"": ""DIRECT FUEL"", ""price"": 4.6, ""link"": ""http://www.directfuel.net"", ""zone"": ""MA_Zone_9"", ""state"": ""MA""}, {""name"": ""FIREMANS FUEL"", ""price"": 4.69, ""link"": ""http://www.firemansfuel.com"", ""zone"": ""MA_Zone_9"", ""state"": ""MA""}, {""name"": ""YNOT OIL"", ""price"": 4.95, ""link"": ""https://www.myeasyoil.com/neo/"", ""zone"": ""MA_Zone_9"", ""state"": ""MA""}, {""name"": ""COD OIL"", ""price"": 5.299, ""link"": ""http://www.codoil.com/"", ""zone"": ""MA_Zone_9"", ""state"": ""MA""}, {""name"": ""MY EASY OIL"", ""price"": 4.99, ""link"": ""https://www.myeasyoil.com/neo/"", ""zone"": ""MA_Zone_9"", ""state"": ""MA""}, {""name"": ""NORTHEAST OIL DELIVERY"", ""price"": 4.35, ""link"": ""https://www.northeastoildelivery.com/"", ""zone"": ""MA_Zone_9"", ""state"": ""MA""}, {""name"": ""128 OIL"", ""price"": 3.89, ""link"": ""https://www.newenglandoil.com/massachusetts/phones.asp?zone=9&ID=46&a=MA1"", ""zone"": ""MA_Zone_9"", ""state"": ""MA""}, {""name"": ""ATLANTIC OIL"", ""price"": 4.75, ""link"": ""https://atlanticoil.net"", ""zone"": ""MA_Zone_9"", ""state"": ""MA""}, {""name"": ""BROCO ENERGY"", ""price"": 4.999, ""link"": ""https://www.brocoenergy.com"", ""zone"": ""MA_Zone_9"", ""state"": ""MA""}, {""name"": ""EDGEMONT OIL LLC"", ""price"": 4.95, ""link"": ""https://www.edgemontoilma.com/"", ""zone"": ""MA_Zone_9"", ""state"": ""MA""}, {""name"": ""SENIOR CITIZENS HEATING OIL"", ""price"": 4.59, ""link"": ""https://www.newenglandoil.com/massachusetts/phones.asp?zone=9&ID=87"", ""zone"": ""MA_Zone_9"", ""state"": ""MA""}, {""name"": ""ADMIRAL OIL COMPANY"", ""price"": 4.74, ""link"": ""https://www.newenglandoil.com/massachusetts/phones.asp?zone=9&ID=32"", ""zone"": ""MA_Zone_9"", ""state"": ""MA""}, {""name"": ""SPARTAN OIL"", ""price"": 4.69, ""link"": ""http://www.spartanoilsalem.com/"", ""zone"": ""MA_Zone_9"", ""state"": ""MA""}, {""name"": ""MARCHETTI COMMERCIAL FUELS INC."", ""price"": 4.359, ""link"": ""https://mcfuels.us"", ""zone"": ""MA_Zone_9"", ""state"": ""MA""}, {""name"": ""BIRARELLI OIL CO"", ""price"": 4.35, ""link"": ""https://www.birarellioilco.com/"", ""zone"": ""MA_Zone_9"", ""state"": ""MA""}, {""name"": ""KATIES DISCOUNT OIL"", ""price"": 4.49, ""link"": ""https://www.katiesdiscountoil.com"", ""zone"": ""MA_Zone_9"", ""state"": ""MA""}, {""name"": ""SAVINO & SONS OIL"", ""price"": 4.69, ""link"": ""http://www.anthonysoil.com"", ""zone"": ""MA_Zone_9"", ""state"": ""MA""}, {""name"": ""NEIGHBORS OIL"", ""price"": 4.999, ""link"": ""http://www.neighborsoil.com"", ""zone"": ""NH_Zone_2"", ""state"": ""NH""}, {""name"": ""FIELDINGS OIL & PROPANE"", ""price"": 4.899, ""link"": ""http://www.fieldingsoil.com"", ""zone"": ""NH_Zone_2"", ""state"": ""NH""}, {""name"": ""GRANITE STATE OIL"", ""price"": 4.799, ""link"": ""http://www.granitestateoil.com"", ""zone"": ""NH_Zone_2"", ""state"": ""NH""}, {""name"": ""QUALITY FUELS LLC"", ""price"": 4.999, ""link"": ""http://www.myqualityfuels.com"", ""zone"": ""NH_Zone_2"", ""state"": ""NH""}, {""name"": ""NIBROC OIL"", ""price"": 4.899, ""link"": ""http://www.nibrocoil.com"", ""zone"": ""NH_Zone_2"", ""state"": ""NH""}, {""name"": ""RC NIGHELLI HEATING SERVICES, LLC"", ""price"": 4.899, ""link"": ""https://www.rcnheating.com/"", ""zone"": ""NH_Zone_2"", ""state"": ""NH""}, {""name"": ""CN BROWN ENERGY"", ""price"": 4.899, ""link"": ""https://cnbrownenergy.com/"", ""zone"": ""NH_Zone_2"", ""state"": ""NH""}, {""name"": ""WELCH OIL"", ""price"": 4.899, ""link"": ""http://www.welchheatingoil.com"", ""zone"": ""NH_Zone_2"", ""state"": ""NH""}, {""name"": ""CARDINAL & GLIDDEN OIL CO., INC."", ""price"": 4.899, ""link"": ""https://www.cardinalglidden.com"", ""zone"": ""NH_Zone_2"", ""state"": ""NH""}, {""name"": ""ATLANTIC OIL"", ""price"": 4.75, ""link"": ""https://atlanticoil.net"", ""zone"": ""NH_Zone_2"", ""state"": ""NH""}, {""name"": ""REED FAMILY ENERGY"", ""price"": 4.699, ""link"": ""https://reedfamilyenergy.com"", ""zone"": ""NH_Zone_2"", ""state"": ""NH""}, {""name"": ""LEOS FUEL"", ""price"": 4.599, ""link"": ""http://www.leosfuelnh.com/"", ""zone"": ""NH_Zone_2"", ""state"": ""NH""}, {""name"": ""BROCO ENERGY"", ""price"": 4.999, ""link"": ""https://www.brocoenergy.com"", ""zone"": ""NH_Zone_2"", ""state"": ""NH""}, {""name"": ""603 OIL CO."", ""price"": 4.79, ""link"": ""http://www.603oil.com"", ""zone"": ""NH_Zone_2"", ""state"": ""NH""}, {""name"": ""ONLINE FUEL CO"", ""price"": 4.429, ""link"": ""https://onlinefuel.net"", ""zone"": ""NH_Zone_2"", ""state"": ""NH""}, {""name"": ""LIBRA FUELS"", ""price"": 4.58, ""link"": ""https://librafuels.com/"", ""zone"": ""NH_Zone_2"", ""state"": ""NH""}, {""name"": ""MY EASY OIL"", ""price"": 4.99, ""link"": ""https://www.myeasyoil.com/neo/"", ""zone"": ""NH_Zone_2"", ""state"": ""NH""}, {""name"": ""WICKED WARM"", ""price"": 4.429, ""link"": ""https://wickedwarm.com/"", ""zone"": ""NH_Zone_2"", ""state"": ""NH""}, {""name"": ""DEKES FUEL, LLC"", ""price"": 4.549, ""link"": ""https://dekesfuel.com"", ""zone"": ""NH_Zone_2"", ""state"": ""NH""}, {""name"": ""LOCAL PRIDE HEATING OIL"", ""price"": 4.899, ""link"": ""https://localpridenh.com/"", ""zone"": ""NH_Zone_2"", ""state"": ""NH""}, {""name"": ""FLAGSHIP FUEL"", ""price"": 4.38, ""link"": ""https://flagshipfuelco.com/"", ""zone"": ""NH_Zone_2"", ""state"": ""NH""}, {""name"": ""DISCOUNT ENERGY"", ""price"": 4.899, ""link"": ""https://www.discountenergy.org"", ""zone"": ""NH_Zone_2"", ""state"": ""NH""}, {""name"": ""HEBERT FUEL CO"", ""price"": 4.899, ""link"": ""http://www.hebertfuel.com"", ""zone"": ""NH_Zone_6"", ""state"": ""NH""}, {""name"": ""NASHUA FUEL"", ""price"": 4.599, ""link"": ""http://www.nashuafuel.com"", ""zone"": ""NH_Zone_6"", ""state"": ""NH""}, {""name"": ""COUNTY ENERGY"", ""price"": 4.689, ""link"": ""http://www.countyenergyproducts.com"", ""zone"": ""NH_Zone_6"", ""state"": ""NH""}, {""name"": ""MY EASY OIL"", ""price"": 4.99, ""link"": ""https://www.myeasyoil.com/neo/"", ""zone"": ""NH_Zone_6"", ""state"": ""NH""}, {""name"": ""FUEL NRG"", ""price"": 4.599, ""link"": ""https://www.fuelnrg.co"", ""zone"": ""NH_Zone_6"", ""state"": ""NH""}, {""name"": ""SOUTHERN NEW HAMPSHIRE ENERGY"", ""price"": 4.47, ""link"": ""https://snhenergy.com"", ""zone"": ""NH_Zone_6"", ""state"": ""NH""}, {""name"": ""DEEP DISCOUNT OIL"", ""price"": 4.6, ""link"": ""https://www.deepdiscountoil.com/"", ""zone"": ""NH_Zone_6"", ""state"": ""NH""}]"
